true_exponent,ls_estimate,ls_5th_percentile,ls_95th_percentile,ml_estimate,ml_5th_percentile,ml_95th_percentile,ml_star_estimate,ml_star_5th_percentile,ml_star_95th_percentile
0.8447236180904523,0.8550613533960052,0.8521027965247574,0.8578995728603799,4.67407485685324,3.518304521038472,5.581341858151231,0.8455674800998125,0.8428561497012599,0.8482904636798037
0.864321608040201,0.8735964335268719,0.8701225294396849,0.8777500955529268,4.81877054554703,3.968439498897585,5.555179580486884,0.8640284903225517,0.8606701542152819,0.8678634189458054
0.8839195979899498,0.8937401276528831,0.8907957237632235,0.8977364973250018,4.545546074028461,3.488723246045932,5.616862009521267,0.8839693892877438,0.8809061728727674,0.8878064422077189
0.9035175879396985,0.9141895810446847,0.9112914399157036,0.916897774652095,4.6596001387580355,3.66909057126534,5.572238369119865,0.9042992750779254,0.9016345310956189,0.9071257762167348
0.9231155778894472,0.9330915705936214,0.9297021989710483,0.9365274426056693,4.094862661383526,2.8664544783104446,5.555255168302339,0.9230023859665948,0.9196975255830198,0.9265639606868874
0.942713567839196,0.953262678757881,0.9491198972564013,0.9570239975856154,4.641588038255923,3.2943080005098957,5.560563415248886,0.9431070830636333,0.9392983407653995,0.9473558028717928
0.9623115577889447,0.9725742361575833,0.9702815210084234,0.9748924009301645,4.369681980381394,3.043501818299206,5.522331927320967,0.9623226623897267,0.9601009774113861,0.9646627057894992
0.9819095477386934,0.9918854659873798,0.9883954045994814,0.9946188213124524,3.815118979290218,2.336786575189089,5.447431126837684,0.9814399633890591,0.97777649908668,0.9842772909725411
1.0015075376884424,1.012223316974096,1.0096099113000334,1.0148619585844942,3.5131280875223454,1.850219654315781,5.420563806644367,1.001729459407533,0.9991145114357751,1.0042548218383929
1.021105527638191,1.031605743340023,1.0282166536088662,1.0355065798166645,1.9212624234161417,1.4360843607418874,3.128849878962083,1.0209762903931185,1.0175065943914436,1.0246858941822388
1.0407035175879398,1.0522253038438705,1.0491919482206429,1.0547651060164474,1.465118452380171,1.4428315199748118,1.5238165486434836,1.0414480884198207,1.038138052067006,1.0443200066400855
1.0603015075376885,1.071846080285174,1.0690483242037556,1.0745529159291438,1.4536935432960711,1.449865012436605,1.4613711219931211,1.0609757532216102,1.058321979268035,1.0638718183048932
1.0798994974874372,1.090677043139816,1.087477661475812,1.0926995381062181,1.4598611056517572,1.4564695054069263,1.4662339099724653,1.0797132964151632,1.0767506072191046,1.081955782599452
1.0994974874371861,1.1105284008339056,1.1078491614095123,1.1140956110674551,1.4656273678009515,1.4641024689380278,1.4667746901507408,1.0995614246288885,1.0968640534091736,1.1025710225237835
1.1190954773869348,1.130182230566702,1.1275486963124315,1.1333158138986892,1.4726949722831977,1.471578372840324,1.4740920800441835,1.118820680247104,1.1160023962770425,1.1223334681026627
1.1386934673366835,1.1504242169088645,1.1472182445920949,1.1540712218581317,1.4808966182507626,1.4795774239742066,1.482043977588751,1.139162938767182,1.135935686339554,1.14196695056659
1.1582914572864322,1.169865555821685,1.1658691853788512,1.1732927287104375,1.4892918614839379,1.487125296049936,1.4905896407628998,1.1583022361768749,1.1542366176717154,1.1616054727435399
1.177889447236181,1.18943592754346,1.1868723219598871,1.192346354865682,1.4971281410260724,1.4963189228489757,1.498226698171927,1.1777882365297951,1.1759189506771452,1.1803293199268088
1.1974874371859299,1.2092683208429515,1.2070734755225603,1.2117767747968753,1.5059770497780653,1.504518210791773,1.5069397060164476,1.1974489392775862,1.1947223881684716,1.2000382474715654
1.2170854271356786,1.2292893200617734,1.2263991285124654,1.2315740447479562,1.5145933486529664,1.5133339189579758,1.5156806782035392,1.217207664384397,1.21443475600852,1.2195981010724846
1.2366834170854273,1.2494306447726995,1.2464545601340966,1.252138533283718,1.5238149858415246,1.5225705023776195,1.5253831900169685,1.2372272267695734,1.2345562758623037,1.2405912046327006
1.256281407035176,1.2683928431888192,1.265083129134408,1.2714612522283728,1.5327092076710511,1.5314204467259223,1.5343007838888048,1.256057554776295,1.2533577491995143,1.2593917459310764
1.2758793969849247,1.2885344098436728,1.2844178915592386,1.2918240718729663,1.5424336909438885,1.5407492787200925,1.5437759664316606,1.2761477475249667,1.2727043662525988,1.278892945606587
1.2954773869346734,1.307555522686263,1.3041860749285759,1.3118404741721925,1.5518216690330384,1.5500522142646704,1.5538139642287794,1.2950780706829463,1.2915454723768256,1.2990539901341005
1.3150753768844223,1.3273248363904142,1.3238768102092997,1.3312398673658772,1.5619377363916862,1.5604612171079582,1.5633791970184887,1.3149998350417769,1.312127673243982,1.3178089888112339
1.334673366834171,1.3473323507598967,1.3425083100009412,1.3507510139365098,1.5720065822018965,1.569965073500804,1.5735324532960802,1.3343815418707994,1.3304995446571468,1.3372819687042488
1.3542713567839197,1.3670961589056063,1.3633124411423312,1.369556695791478,1.582669609416865,1.581225686207836,1.5840282523062512,1.3544464666396319,1.3517602982238326,1.3569711698987676
1.3738693467336685,1.3864073283609462,1.3837672155466774,1.3887016101015914,1.5929756160889084,1.5911552878360318,1.5942649285991954,1.3734055445514617,1.3700808201458141,1.3757539060954926
1.3934673366834172,1.4062202941722612,1.4030843332428768,1.40927232019264,1.6039472253808307,1.6018508047112556,1.6054591160194618,1.393147093367924,1.3894124532052248,1.395845053824769
1.413065326633166,1.4258893749750299,1.4219323844516585,1.4293130176699742,1.615061096057157,1.6129464866221659,1.6171605309046342,1.4127391282554247,1.409041284363531,1.4164086323006781
1.4326633165829148,1.4459047262783362,1.4428901314901608,1.449787174022819,1.6266282932974743,1.6248987976340241,1.6287292297782752,1.4326823040820522,1.4297465664382603,1.4363056467801125
1.4522613065326635,1.466487812913322,1.4630562531811582,1.4705583901715211,1.638445194192937,1.6365282212469165,1.6403219703242318,1.4526620731635824,1.4494884619295574,1.4558298110766623
1.4718592964824122,1.4858175757107048,1.483177436298923,1.4891752956694975,1.6502743831915592,1.648371546625183,1.6523408438149747,1.472277650422337,1.4691758713515795,1.475700826166424
1.491457286432161,1.5049809748710852,1.5013736899542092,1.5080046354131575,1.6620227635994342,1.66000730371609,1.66415540937326,1.4913541544814506,1.488048182502424,1.4947278487062614
1.5110552763819096,1.5244009501987912,1.5210653384552444,1.5275938446793664,1.6742477322964269,1.672352305060666,1.6759175354568383,1.5108401970906793,1.5079203533832577,1.5133457080328494
1.5306532663316585,1.5455207841052518,1.5422466640962778,1.5495198553528644,1.687291750696858,1.68531870327035,1.6894447826978927,1.5312533700552087,1.528308354598889,1.534566591605135
1.5502512562814073,1.5645103042406208,1.5610977620836821,1.5691836145939353,1.6997002325771338,1.697591654393304,1.7023219032219774,1.5503651321678276,1.5470393897157446,1.5544868344492013
1.569849246231156,1.5836859047746956,1.5791005906008824,1.5883511119901557,1.7120776978344758,1.7093354795384674,1.7144963213165867,1.569035299714322,1.5649675600983857,1.5727770615723893
1.5894472361809047,1.603722022183786,1.5994203765471526,1.6074753197631544,1.725509931710129,1.722802516999627,1.7278008552340616,1.5889862727246733,1.5849015371282957,1.5925159474330068
1.6090452261306534,1.622538778317232,1.6177428182590148,1.627380546550999,1.7383026997346296,1.736022817524796,1.7409541956961652,1.6076997261423736,1.6043827466069718,1.6114365584494013
1.628643216080402,1.6439515196814873,1.639283811114689,1.6485209049906229,1.752918572744258,1.7508159944237638,1.756452557224863,1.6286995359499923,1.6257907382557686,1.633446342373659
1.648241206030151,1.662956254156859,1.6567848603762791,1.6677078288070193,1.7663379688829273,1.7638066426021781,1.7685277151079852,1.6475550598777287,1.6442648500505668,1.6505676846211907
1.6678391959798997,1.6830167185423481,1.6785143696093632,1.687755385181948,1.780682991776569,1.777962886597471,1.7836164325335488,1.6675436284362313,1.6638331972881242,1.6716088657533947
1.6874371859296484,1.7024092845948169,1.698543971020004,1.705665912339086,1.7942008505891507,1.7923527072468821,1.7960674335345341,1.6861306056520475,1.6833924222397865,1.689058009431136
1.7070351758793971,1.7216240089391293,1.718059478564322,1.7256899714496552,1.8087935654898977,1.807072904603308,1.8109147088820163,1.70581637108859,1.7032547277204333,1.7086090056301517
1.7266331658291458,1.7426714166749449,1.7382065350157263,1.7474111040297389,1.8235685338565712,1.8210926612757186,1.8261061880893525,1.725393085154526,1.7223834059163161,1.7286530988326172
1.7462311557788945,1.7613041149997557,1.7553683526080837,1.7665465791683745,1.8384085491390536,1.8352946741418854,1.8410523610064045,1.7448244935182777,1.7408725579730453,1.7481919923579856
1.7658291457286435,1.780398825127414,1.775448901481196,1.7863370025707501,1.8531820098726257,1.8500964237322028,1.8557425549104964,1.7638649599593197,1.7596078038596612,1.767421070751392
1.7854271356783922,1.8018142238657817,1.79640491058356,1.8067301876037833,1.8695115568112288,1.8662290262436125,1.8727132604180208,1.784592639799066,1.7804952046276252,1.788302359451177
1.8050251256281409,1.8202925209252165,1.8142514576966795,1.8239381418600933,1.8831529871532346,1.8795238130288925,1.8864459521711565,1.801959851549351,1.7975375315347404,1.8059189821529842
1.8246231155778896,1.8409219178804244,1.834308161632873,1.8472619605680318,1.8991292732251641,1.8958154213415574,1.9024762396062345,1.8217270614449323,1.8177926196459113,1.8264539124892214
1.8442211055276383,1.861974147680084,1.8552336531982034,1.8685931286667385,1.9149547927038815,1.9119472523773808,1.9175978682838504,1.8412965532373768,1.8377770455388756,1.8445184217698936
1.863819095477387,1.8788455790162797,1.871939682175384,1.887428903766647,1.9304649787368757,1.9267332219234121,1.934075368959643,1.860097852935145,1.8558397544871759,1.864080249538032
1.883417085427136,1.8989567169770212,1.891390734360524,1.9054936918680487,1.947596322550594,1.9442705183087035,1.9512441598317736,1.880920164857086,1.8768219324034543,1.8853460010481986
1.9030150753768846,1.9190978175323246,1.9124570066181288,1.9257306558758183,1.9631111257313667,1.959919430478695,1.9658572385502566,1.8990830621519943,1.8954043362838668,1.902683796957923
1.9226130653266333,1.939446952557687,1.9331295822075736,1.9452802836202348,1.9787614196069931,1.976381454047576,1.9815185116896428,1.917654882116863,1.9146415861537953,1.9212604284249932
1.942211055276382,1.9591334750458553,1.952368577815049,1.9668184081057032,1.995395970637918,1.9909480134317075,1.9996969304843801,1.936918170733885,1.931635252151965,1.9419950553968843
1.9618090452261308,1.9809143244527416,1.9729158981152553,1.9875556359485818,2.012206418577414,2.0087550907689247,2.0157999951909398,1.9563459145714774,1.9517425828235941,1.960308021408245
1.9814070351758795,1.9980679718113563,1.9896302715911425,2.004274529157388,2.028635221526404,2.0248478998928876,2.031825747888636,1.9751629375880746,1.9704952569309278,1.9793253224664475
2.0010050251256284,2.01938029130893,2.010063042448939,2.0270843934135256,2.04611375605293,2.0420109601279033,2.0500292554681616,1.9945823779951355,1.990231931221341,1.999134026464135
2.020603015075377,2.0397190147197195,2.0336550770772592,2.0467379915118595,2.063014334539367,2.0593488655334573,2.068004843140832,2.013608725700439,2.0096832312675494,2.018073511701703
2.040201005025126,2.058238451188374,2.050356454783677,2.06557742787672,2.0795154366854183,2.0759011827370233,2.08230849648067,2.0323736356537827,2.0279900618512534,2.036052822067549
2.0597989949748743,2.0757928238543175,2.0680155116791172,2.0829993857596887,2.095732778410574,2.09161818591296,2.100789775245144,2.050494619029667,2.0451980381614567,2.056380956302205
2.079396984924623,2.0980862965661524,2.091116414343923,2.105469425704548,2.1142892546189374,2.11065633195725,2.1173042862384763,2.0709644765055644,2.0665320495915873,2.0748120533261067
2.098994974874372,2.1193213689537815,2.1116205360024685,2.1265869531545016,2.132020135907177,2.1286494157922147,2.1354815107508807,2.0903645958439783,2.0867871774508515,2.093842799819208
2.1185929648241206,2.1374564563342475,2.1267945436352544,2.1487034602117427,2.1488982439578295,2.1438328273760003,2.1543441137005894,2.108584175933239,2.103331292151296,2.1146665841667116
2.1381909547738696,2.1561795426739634,2.1466343301573425,2.163018460081474,2.166386728489939,2.1630248667924783,2.1702354307736074,2.1277504433340546,2.1240043340053747,2.131919462883166
2.1577889447236185,2.1766220812486465,2.1670492621692987,2.1868886027903662,2.1855030133777396,2.180606596411747,2.18947503368666,2.147906842557708,2.1436461937933027,2.153230839749163
2.177386934673367,2.194316327617058,2.1808514528904044,2.2048599674898437,2.202393643194931,2.197036370018527,2.207615157663207,2.166082060932099,2.16043153280377,2.172134262175121
2.196984924623116,2.217371439753588,2.2065195127140567,2.2269341136412035,2.2208207443636363,2.2163690301311716,2.2248076679556825,2.186228750246417,2.181255307341926,2.1900313336130695
2.2165829145728644,2.235936954725379,2.226278414012017,2.2460349333509475,2.238258128925998,2.2339026834733473,2.243813694249081,2.2049705670565434,2.2010380608326714,2.2108724726854856
2.2361809045226133,2.257377875573401,2.2471942234392626,2.2701463838097737,2.257292180878854,2.249848094102644,2.2631994428423527,2.2245125793255824,2.2181041066275373,2.230624403213329
2.255778894472362,2.275082430424595,2.26380121281231,2.2880955010372723,2.2760964746769226,2.271035503316051,2.280159688967668,2.2442702111083364,2.2403583142998706,2.2477606247405295
2.2753768844221107,2.295232819685912,2.2864263589630958,2.3053576282484642,2.294028043574728,2.2878175003594143,2.2990377666952644,2.263631352955878,2.257653362501795,2.2682451118925666
2.2949748743718597,2.312953255432814,2.300504680102547,2.3249559543702274,2.3116158354287024,2.306723653487711,2.316506125370052,2.282005425025992,2.2777127277419202,2.286649578793425
2.314572864321608,2.3346458340236786,2.3165105573091758,2.3499148837234216,2.3288101183718988,2.3224482863026354,2.3356388138612036,2.300390784403656,2.294720277738459,2.306756888260693
2.334170854271357,2.3551098890733715,2.3455164036657212,2.3669424386879014,2.348510216927056,2.34357125734684,2.355132042668491,2.3199240127349157,2.316210412351607,2.3241518608293044
2.3537688442211055,2.3714538280804445,2.3603836239136777,2.384309870878709,2.364894403980667,2.3591808087545982,2.3696193006107076,2.3385327542936087,2.3332663573066292,2.3431009873244992
2.3733668341708545,2.396329141227491,2.3851481705747304,2.4125247208942158,2.385947135219237,2.3803051325066518,2.392470947013213,2.35897632244084,2.354457513061739,2.3640253276436662
2.3929648241206034,2.4117213204923322,2.3974825829486366,2.4255483020841955,2.4039132164310226,2.3978601142543927,2.410566596309041,2.3783531848059076,2.3723394846832475,2.384545171200943
2.412562814070352,2.4319280355633133,2.420884495662535,2.4456849597633736,2.4228929221399307,2.417093878184247,2.429872915343533,2.3982720969023426,2.3922553205668105,2.4035080576552836
2.432160804020101,2.452695619470184,2.43410348729799,2.4661409166969226,2.440999050513304,2.4335002350330077,2.449421535257706,2.41754211701076,2.409765762411135,2.4236602923462782
2.4517587939698493,2.4713996410415193,2.45820902026821,2.491665855855159,2.4592153205831346,2.452913325761388,2.463562183354771,2.435861788280766,2.430209193201185,2.4416268121166413
2.4713567839195982,2.493674348555154,2.4744503114763443,2.5118358884005367,2.4789855114050545,2.472425416398546,2.4848058807229343,2.456569965951127,2.4524179749951953,2.461451433282949
2.4909547738693467,2.513948185702645,2.4960206197284176,2.5300726949560777,2.4976989170878383,2.4889589058363533,2.5036293206910236,2.475179010958426,2.4686167943488018,2.4799097420898772
2.5105527638190956,2.5287131047390425,2.509619162839291,2.546777298560516,2.5174948066966993,2.510261262953931,2.523345962261532,2.496530072245026,2.4901196319726377,2.503260719467129
2.5301507537688446,2.5552804801180526,2.530740656453437,2.5755489051993052,2.5324614610585154,2.5267079267531076,2.5387056894499063,2.512639638343284,2.5070536557854384,2.518593212759989
2.549748743718593,2.570626168947711,2.5518233090720903,2.591769887101214,2.5536281149067426,2.547212398800349,2.560665615945547,2.5338674707911366,2.5278794052767815,2.5410000552887335
2.569346733668342,2.5878665107603838,2.5719815009069555,2.6100503019976644,2.5729263079541367,2.567147924024957,2.578157176708111,2.55362122576486,2.549200764544072,2.558231679134309
2.5889447236180905,2.60957938907364,2.591850149433158,2.6274845331441954,2.590974326562157,2.583269243534145,2.599861302453377,2.571931206042796,2.5636582910920684,2.5795970817213956
2.6085427135678394,2.6306192744208805,2.602578302903063,2.6525259850609575,2.6102547210800955,2.602635130769649,2.617974130250282,2.591688117914826,2.5855221026021806,2.5992858463727195
2.6281407035175883,2.649188660497559,2.63186576170371,2.6712867880708075,2.630224345362106,2.6247646862074183,2.637498401681983,2.61368698107574,2.607251833294338,2.6214446297495866
2.647738693467337,2.675176500691791,2.6568635475211284,2.6970165764946343,2.6498004407814655,2.6405964677630838,2.6578918865573007,2.6314591217639642,2.6243773624119147,2.639122375675204
2.6673366834170857,2.684065067004945,2.661429034149711,2.7220850375101593,2.667116047058947,2.6603788331674867,2.67459669453166,2.6507958074216833,2.646378622859414,2.6555508922815436
2.6869346733668342,2.7078138907188594,2.682272062054122,2.7305593741909333,2.685748969607327,2.6775029580427954,2.692816971510373,2.6702026516359156,2.662175495899317,2.6760784516137086
2.706532663316583,2.7292743433233815,2.707011523656677,2.7552351119246494,2.7078062546144728,2.700226089357355,2.7166307440248314,2.6918985789636642,2.683461354782279,2.697923298790766
2.726130653266332,2.748498699865098,2.7170128832036604,2.776618031043081,2.7275535354352756,2.7193141480848353,2.733528178960851,2.7102356727083188,2.7025694814818784,2.7170834234966668
2.7457286432160806,2.7684021565030545,2.7438592437658107,2.7935943325399233,2.7443219407387867,2.7364936413381473,2.752362737252925,2.7290611957773754,2.7234367249972453,2.736944432693593
2.7653266331658295,2.786127675317323,2.7570840236436767,2.817820569942136,2.7650778168174797,2.7546953917150243,2.7735476727405355,2.7492791949530315,2.741224452999145,2.7567683862365007
2.784924623115578,2.8091096431774427,2.7829985701713498,2.8262098731625334,2.7833370403963067,2.7770507867415026,2.7921364168153437,2.7689887799096393,2.7619888160638433,2.776164945571917
2.804522613065327,2.824624311886995,2.7967149052389586,2.859596974213036,2.801001146636252,2.7927468208529764,2.810288220884934,2.7875202275920232,2.7813803462039903,2.7967599252371342
2.8241206030150754,2.843213652217667,2.8142864058411607,2.8744499539632686,2.821532701985036,2.812558151319559,2.8293911706805543,2.8086968269927377,2.8010982348993907,2.8165159335986325
2.8437185929648243,2.8679514022405157,2.8435074156643174,2.9003297235321863,2.839212731191453,2.8291055955280213,2.8458884440077434,2.827160290804713,2.8171734076636388,2.8336467058710095
2.8633165829145732,2.8827634091868095,2.856843950344878,2.9145044296089986,2.85799037534614,2.8494468717608137,2.867201698823248,2.8460058469905403,2.838255946926137,2.852773702238229
2.8829145728643217,2.91127145920746,2.8690817001148354,2.9535128027215354,2.8817229644256988,2.873032644284861,2.8911705222163344,2.8698583519030088,2.86309214995485,2.8760354871363054
2.9025125628140707,2.9304417895755726,2.892313716455791,2.973417288862658,2.8984455828543605,2.8894507602278843,2.9105042164005908,2.8864211832875797,2.8804035611680905,2.8933973735877965
2.922110552763819,2.935330689423206,2.9096904896202633,2.9717042969148597,2.9145886867652147,2.905095693923862,2.9237774518251776,2.9046164639814087,2.8976509330425757,2.909829842738165
2.941708542713568,2.9646155173037707,2.9222967939012587,3.0024110624861975,2.9370906225962505,2.926500350537504,2.952741044913087,2.926022212094632,2.9187390411170564,2.9337080799781834
2.961306532663317,2.987552188197394,2.941371178565147,3.0328434697787943,2.9585615467791877,2.947053530106632,2.9675521322924787,2.9472359345437615,2.9367355947748504,2.9559791530637707
2.9809045226130655,3.0106560682621044,2.966990954082982,3.0544379045733123,2.9754094802661726,2.9642565766974016,2.9847940664625656,2.9669730652580872,2.9601651808682266,2.9742010669902594
3.0005025125628144,3.0319172205704676,2.985124050498843,3.07373728159286,2.992555967187472,2.979375859720589,3.0031300885426933,2.9859057898946126,2.976025056593946,2.994247296407271
3.020100502512563,3.046941699246222,3.0019857350674792,3.1031097438898305,3.011918524060851,3.003243643092934,3.024570635389091,3.005630174070739,2.9984965702281037,3.0117501726919333
3.039698492462312,3.067928915099576,3.024855343600734,3.110888639631829,3.0350783483731942,3.0241939192753504,3.045874518688228,3.0272591623890968,3.0184973585037973,3.0376644106315336
3.0592964824120603,3.084114374896517,3.0410701617513216,3.1315218160012837,3.051992063980881,3.041897863324232,3.0634300414762943,3.045234874299523,3.0370083612427803,3.054618009554062
3.0788944723618092,3.1077819643929687,3.0516002613145807,3.151313441064535,3.069717107051429,3.0585603604875096,3.0793086154942184,3.065566858725697,3.0562804909579326,3.0753527530903466
3.098492462311558,3.1113323357704195,3.0645713995868666,3.160393128090772,3.0888715434713907,3.079635031964543,3.099319527101606,3.0835700243595263,3.0732782206959897,3.0930617450031717
3.1180904522613067,3.1328138965208616,3.0898605425399697,3.18313319145723,3.1088352150234884,3.096884663455726,3.1211211209678464,3.105558970936946,3.097658274454295,3.1152769739991095
3.1376884422110556,3.157534132265728,3.1146174453335096,3.21012893545308,3.1323052591858884,3.1223497750694085,3.144110352318198,3.1258836072221428,3.1183646029588883,3.1374002962193774
3.157286432160804,3.1796437822698205,3.121955687440616,3.2329849078990303,3.146737042997249,3.134747782305836,3.1564997338054326,3.1444729215318707,3.1396217226895797,3.1518474344625864
3.176884422110553,3.2102089484596235,3.1470028309228684,3.282582964371958,3.1658189512272097,3.152604035210687,3.1807405722508535,3.16234968468113,3.1538963648848646,3.1732311733090577
3.196482412060302,3.220021148466615,3.160080194079757,3.2862480766452427,3.186049608173465,3.17096587151717,3.196402573295522,3.183172287871286,3.1750774161230395,3.1918476005238925
